3.168880243693533885e+03 0.000000000000000000e+00 1.063124365185137094e+03
0.000000000000000000e+00 3.094822581103566790e+03 7.992643033676180266e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
