2.771823318894137174e+03 0.000000000000000000e+00 1.103445230994513850e+03
0.000000000000000000e+00 2.963195556837430104e+03 7.761519523250315160e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
